"longitude","latitude","Lcurrent","Ccurrent","Ucurrent","L1p5degree","C1p5degree","U1p5degree","L3p0degree","C3p0degree","U3p0degree","L5p0degree","C5p0degree","U5p0degree"
89.502,22.005,1.00937131331221,1.20426415156066,2.36026502980194,1.45855229632687,1.8122068122375,2.91660860664257,1.7981274961008,2.70145050130145,3.61430341710827,2.33403244263611,3.41121034094286,4.4003347445964
89.561,22.005,1.0136737977925,1.21038455115876,2.36163521137671,1.46018218711362,1.86683482232383,2.91896291989242,1.80617578056429,2.71777446543936,3.61043386621036,2.32894762625838,3.40661512786006,4.41125785835741
89.912,21.849,1.48658367026806,1.77426816386218,2.65277021639558,1.95307582984444,2.40085542203307,3.20441751670045,2.29990992524366,3.1041285377318,3.90994823172169,2.86293661201818,3.76165539063596,4.68769164439809
90.498,23.047,1.51917401025354,1.96879329984536,3.73661287487574,1.98717119649206,2.54184024726131,4.26455127637684,2.35890368785723,3.27657006866384,4.92094020451081,2.8856344235553,4.17695861289924,5.70351885360402
90.615,22.839,1.49773794102267,1.91550430537289,3.67711289161201,1.95904644172867,2.49722734547481,4.19589601434721,2.33198894907184,3.28245977666659,4.86518854556898,2.86133312654616,4.1782807585525,5.6414870749231
90.615,22.891,1.51501898600811,1.93023149609617,3.67443604929646,1.98119699345904,2.50934670374884,4.20700505336186,2.34848827819136,3.29964896150917,4.8900841339774,2.89864978513587,4.17036095095318,5.65546551018515
90.615,23.047,1.51993509596892,1.94017848014476,3.70920506246853,1.99050211986386,2.50417106309378,4.24405014501034,2.36110361183141,3.29092129422518,4.90505863922663,2.89871468992885,4.18890035104241,5.64629722686585
90.674,22.734,1.51752607311276,1.98841052497836,3.61205759336174,1.99559698968818,2.55409592069736,4.14884170949221,2.34786650292225,3.3411083441029,4.80609302195839,2.8834649863846,4.19473377767865,5.5770521416958
90.732,22.057,1.79174532544033,2.18950964050295,3.12794007586831,2.25145231817023,2.76281262073656,3.67246740587225,2.61087612179508,3.50061596200522,4.33452590402075,3.14227183345529,4.169749357641,5.11924394549941
90.732,22.786,1.50787269283928,1.95816180716294,3.63827896931625,1.98895562454696,2.52594741784304,4.16965943441271,2.34784298062778,3.31017391823061,4.84126434573204,2.87233713875468,4.20721256748998,5.57857247418351
90.732,22.891,1.53239933280892,2.00047514547899,3.64729343478771,1.99671036740083,2.56227867277138,4.17317067644047,2.37168168123757,3.3066432005052,4.86335651244543,2.91530322935092,4.18961183683161,5.61439655194941
90.791,22.109,1.80302458813247,2.1876759988374,3.11453394507548,2.27213713485605,2.76106247572959,3.64222574251088,2.64047601499938,3.49292232203553,4.32174727912285,3.16415766023068,4.16191768096433,5.10301787003439
90.791,22.734,1.52652007901366,1.94364916828387,3.5925953896674,1.98373667569369,2.50947504159068,4.12090806269484,2.36152539173537,3.29372915768433,4.78900665863566,2.88503046558614,4.25804530294983,5.55253151330746
90.85,22.318,1.40327954627922,1.78943985171562,3.20676289683083,1.87184295184896,2.41236995101772,3.74179705038609,2.23861426298838,3.16419844484562,4.42310833673811,2.7590823065824,3.99234875848046,5.15359706018163
90.908,22.63,1.51675519461189,1.9831504776024,3.52082453142446,1.99342224039694,2.55555596028922,4.05894048268111,2.36327452119397,3.32474683155183,4.73961764447765,2.89566991407159,4.19616085807198,5.49940362441908
91.025,22.578,1.48883989526075,1.93166961105169,3.43446956403143,1.95263923413669,2.49771559058357,3.97686843716475,2.32327488837034,3.27030435657119,4.62859528893659,2.84010082884949,4.18499605319683,5.41918269841
91.084,22.474,1.4754063076056,1.94187995048903,3.37383075616148,1.93481410595695,2.48565442491085,3.90555500604874,2.32499001290524,3.28261021977797,4.58001360252892,2.83277859422764,4.14793022190049,5.3459150505201
91.084,22.526,1.46573339075093,1.8868928922953,3.41130093596876,1.93345038667533,2.47157446403279,3.94033628158905,2.30357599098972,3.24096335869862,4.60723942793431,2.82102328962499,4.1166623935945,5.36767800589965
91.201,22.526,1.45983959559137,1.85688315010228,3.31755666629802,1.92641481572187,2.41109626985037,3.84382847852212,2.30111127706584,3.20351454406711,4.51558184054023,2.81249062147561,4.09677231338848,5.3028061739122
91.26,22.682,1.4942307799653,1.92561216898287,3.38655708634558,1.96112690226067,2.49846594693657,3.92572342067857,2.31490675991883,3.26505547496526,4.59064603541634,2.84680415013867,4.1544448244202,5.35581854847207
91.377,22.734,1.44402824849765,1.8126528256444,3.33834328047606,1.90063644681207,2.39330664570867,3.87168427978176,2.27668467411427,3.22409208510907,4.53698518521291,2.7971695618365,4.04444394974785,5.31139417593232
91.436,22.63,1.40800003463665,1.78816778763892,3.32414566634803,1.87791876453606,2.36099942245581,3.86890806782131,2.23680257420645,3.14639820764885,4.53832571689764,2.78212636775811,4.04333411104723,5.29842836841069
91.553,22.682,1.4146996321513,1.78330907981325,3.28735976848925,1.86973357553378,2.35440959763633,3.81756069696149,2.24247874845134,3.17665695055086,4.48043744728208,2.76999217288402,4.02779340256378,5.2650409561446
91.611,22.318,1.25786164590041,1.59570481612428,2.91646635437116,1.71771723856095,2.17329821926366,3.45167416482788,2.08769521253501,3.00545851030595,4.12564350928854,2.59390762471951,3.84501250284322,4.91787820734161
91.729,22.422,1.31025477457109,1.65450281041118,2.90051832868275,1.77047960955938,2.25204623562212,3.4336506153539,2.13038042485551,3.02671031010779,4.11695913698882,2.66053578170028,3.83292235955585,4.89934648205038
91.787,22.266,1.22852286638052,1.5489532395106,2.65153069721867,1.68836623189006,2.15015284095218,3.20050020052599,2.03762133263627,2.97241635127601,3.89219153767814,2.57246104249124,3.67543899394637,4.65699908086116
91.846,21.589,1.38919613837965,1.66442126838075,2.37345173227931,1.8462064895937,2.30027696245409,2.92720816964222,2.18131679334555,2.94779273434475,3.61361472052997,2.72408152004184,3.56894052788605,4.43067360872933
91.846,21.641,1.4053675172083,1.68012006125146,2.27123297577404,1.86442956780718,2.31476724105636,2.83498006624862,2.22042088552862,2.89885890136329,3.54526787166517,2.74473233636447,3.54349541022391,4.34981776987041
91.846,21.693,1.4387206919436,1.72908855938197,2.17877068000662,1.90540646563238,2.33128611419721,2.7334535867969,2.24827309282192,2.872834203115,3.45094330735497,2.76960266216945,3.51883131405761,4.24819394189301
91.846,21.745,0.986028365069301,1.20054501943296,2.1961542595625,1.43167652388262,1.81531673563948,2.75755325446952,1.78745356632988,2.65763768654377,3.46559176073387,2.32317253252044,3.31979451253539,4.24715871269811
91.846,21.849,1.02219203405088,1.23371903522868,2.20472869876341,1.46865414729839,1.86379839186854,2.76224881835666,1.80607083986147,2.67235412252756,3.46332620662659,2.34269727096862,3.32145587195527,4.25518715160324
91.846,22.005,1.07743196000137,1.31329553274325,2.30662461772422,1.52620913552284,1.94702718105612,2.8635126469466,1.86937941863822,2.75654259319126,3.55767566390547,2.40013461075558,3.41288760291608,4.35311605192129
91.846,22.161,1.16114159595029,1.43538636821754,2.39469414816289,1.61766292603713,2.04933946932342,2.94768445613816,1.98140271961771,2.84137460145545,3.63638407145245,2.49620694341543,3.49469292684359,4.43315916883865
91.904,21.484,1.36489611527636,1.61450219237239,2.43346994909044,1.83084354686555,2.24058845344168,2.9905532877405,2.16908983501066,2.95554488016839,3.70097026178494,2.69817919604767,3.62210674366941,4.47159461583753
92.021,21.328,1.2963663810697,1.53964761810258,2.44353878536851,1.75121038204065,2.17609993111451,3.00030802622732,2.1029335789065,2.934344046067,3.72181003763802,2.64250327771141,3.59543348810938,4.51375236791681
92.021,21.38,1.34128947912295,1.59557412728248,2.45700016247202,1.79978793534422,2.22755458431173,3.01384347054133,2.13733318127907,2.97348265541148,3.72005056824081,2.67605748377683,3.61678045607133,4.51852492739805
92.197,20.911,1.41136337919709,1.69527863854813,2.29875187688323,1.88229223718542,2.30553286263445,2.85274443021563,2.21204184160179,2.92231588337505,3.57501176777823,2.74236225145866,3.56430131073077,4.35400920722126
92.197,21.016,1.2268500108848,1.45570837944989,2.36022379979389,1.67760165060917,2.08040856953869,2.91939935332032,2.03167193368706,2.84978744352635,3.63391891293197,2.55886068488854,3.51964181515042,4.42735568881164
92.256,20.964,1.42183104528672,1.69246527630167,2.27419030760066,1.88465174643084,2.30389084050556,2.8254327645363,2.24133713722934,2.90543236629148,3.52637456499968,2.77690518607207,3.54784039966253,4.32019039924331
92.314,20.807,1.50220158154982,1.83318201159018,2.23018350340219,1.9610465840242,2.41871713366109,2.78022015761427,2.32985886621552,2.93229768037328,3.51471201071957,2.87887032771575,3.57556909510837,4.28813096992825
92.314,20.911,1.39698712900555,1.67783080672333,2.26728034856569,1.86139789099431,2.30405713206949,2.81473552345929,2.2039081890573,2.90310903750676,3.53467033866925,2.72760211523713,3.53542021305311,4.31326409127086
